title,content,url,label
45 shawarma shops shut down,45 shawarma shops shut down ,https://www.thehindu.com/news/national/kerala/45-shawarma-shops-shut-down/article69914173.ece,0
"Caste Hindus begin razing ‘untouchability wall’ in Karur after revenue officials, police intervene","Caste Hindus begin razing ‘untouchability wall’ in Karur after revenue officials, police intervene Members of the intermediate caste initially refused to tear down the wall claiming that the wall was meant to prevent anti-social activities by ‘outsiders’ under the influence of alcohol. The Arunthathiyar community alleged the wall was raised to prevent access to areas where the caste Hindus lived",https://www.thehindu.com/news/national/tamil-nadu/caste-hindus-begin-razing-untouchability-wall-in-karur-after-revenue-officials-police-intervene/article69913841.ece,0
"SEP recommends reservation in admissions for SC/STs, OBC students in private colleges and universities","SEP recommends reservation in admissions for SC/STs, OBC students in private colleges and universities “Around 60% of the universities and colleges are private or unaided, and 72% of the students are studying in these institutions,” he said, adding that the fees at these private institutions were high, acting as a barrier to many students.",https://www.thehindu.com/news/national/karnataka/sep-recommends-reservation-in-admissions-for-scsts-obc-students-in-private-colleges-and-universities/article69914396.ece,0
Two arrested with 16 kg of suspected ganja in Ernakulam,Two arrested with 16 kg of suspected ganja in Ernakulam ,https://www.thehindu.com/news/national/kerala/two-arrested-with-16-kg-of-suspected-ganja-in-ernakulam/article69913195.ece,0
KPCC’s walkathon against drug menace held in Kochi,KPCC’s walkathon against drug menace held in Kochi ,https://www.thehindu.com/news/national/kerala/kpccs-walkathon-against-drug-menace-held-in-kochi/article69913731.ece,0
Mahua flower-based nutrient-rich traditional snacks launched on the occasion of World Adivasi Day,Mahua flower-based nutrient-rich traditional snacks launched on the occasion of World Adivasi Day ,https://www.thehindu.com/news/national/telangana/mahua-flower-based-nutrient-rich-traditional-snacks-launched-on-the-occasion-of-world-adivasi-day/article69914353.ece,0
Call for true religious freedom in India,Call for true religious freedom in India ,https://www.thehindu.com/news/national/telangana/call-for-true-religious-freedom-in-india/article69914069.ece,0
BBMP says property tax notices issued only to those who have declared less area than in sale deed,BBMP says property tax notices issued only to those who have declared less area than in sale deed ,https://www.thehindu.com/news/national/karnataka/bbmp-says-property-tax-notices-issued-only-to-those-who-have-declared-less-area-than-in-sale-deed/article69914071.ece,0
Systematic pattern of mischief in maintaining electoral rolls: Kamal Nath,Systematic pattern of mischief in maintaining electoral rolls: Kamal Nath The Congress leader underlined the demand for machine-readable electoral rolls to be given to parties by citing how he had raised issues regarding voter lists in Madhya Pradesh back in 2018,https://www.thehindu.com/news/national/systematic-pattern-of-mischief-in-maintaining-electoral-rolls-kamal-nath/article69914194.ece,0
Dr. C. Thankappan remembered,Dr. C. Thankappan remembered ,https://www.thehindu.com/news/national/kerala/dr-c-thankappan-remembered/article69914278.ece,0
100 Rajasthan farmers to visit four countries for agri-tech exposure,100 Rajasthan farmers to visit four countries for agri-tech exposure State programme aims to enhance knowledge and boost crop yields,https://www.thehindu.com/news/national/rajasthan/100-rajasthan-farmers-to-visit-four-countries-for-agri-tech-exposure/article69914151.ece,0
"State police to conduct security audit of banks, ATMs, and jewellery stores in Karnataka","State police to conduct security audit of banks, ATMs, and jewellery stores in Karnataka ",https://www.thehindu.com/news/national/karnataka/state-police-to-conduct-security-audit-of-banks-atms-and-jewellery-stores-in-karnataka/article69913051.ece,0
Man arrested on charge of matricide,Man arrested on charge of matricide ,https://www.thehindu.com/news/national/kerala/man-arrested-on-charge-of-matricide/article69914063.ece,0
Chandrababu Naidu aims to see poverty-free A.P. by 2029,Chandrababu Naidu aims to see poverty-free A.P. by 2029 Minister Narayana announced that 11 government high schools in Nellore will be renovated by next academic year,https://www.thehindu.com/news/national/andhra-pradesh/chandrababu-naidu-aims-to-see-poverty-free-ap-by-2029/article69914246.ece,0
Activities to be taken up to attract visitors at tourist destinations in Karnataka’s Shivamogga district,Activities to be taken up to attract visitors at tourist destinations in Karnataka’s Shivamogga district ,https://www.thehindu.com/news/national/karnataka/activities-to-be-taken-up-to-attract-visitors-at-tourist-destinations-in-karnatakas-shivamogga-district/article69913658.ece,0
Bishop Moore College hosts global alumni reunion,Bishop Moore College hosts global alumni reunion ,https://www.thehindu.com/news/national/kerala/bishop-moore-college-hosts-global-alumni-reunion/article69914174.ece,0
"Ramalinga Reddy slams BJP for taking credit for metro project, says Karnataka’s contribution much higher","Ramalinga Reddy slams BJP for taking credit for metro project, says Karnataka’s contribution much higher Transport Minister Ramalinga Reddy on Saturday hit out at BJP leaders, including State president B.Y. Vijayendra and MP for Bengaluru South Tejasvi Surya, for claiming that the Yellow Line — set to be inaugurated on August 10 — was solely a Central government initiative.",https://www.thehindu.com/news/cities/bangalore/ramalinga-reddy-slams-bjp-for-taking-credit-for-metro-project-says-karnatakas-contribution-much-higher/article69913440.ece,0
Police impose 41 conditions for PMK’s women’s conference to be held in Poompuhar on August 10,Police impose 41 conditions for PMK’s women’s conference to be held in Poompuhar on August 10 ,https://www.thehindu.com/news/cities/Tiruchirapalli/police-impose-41-conditions-for-pmks-womens-conference-to-be-held-in-poompuhar-on-august-10/article69914259.ece,0
Questions from Supreme Court’s chastisement of a High Court judge,"Questions from Supreme Court’s chastisement of a High Court judge The recent chastisement raises two questions, whether the top court can act as an ‘elder brother’ to High Courts and if ‘institutional concerns affecting rule of law’ would give the top court authority to intervene in the exclusive ‘master of roster’ powers of the Chief Justice of a State High Court",https://www.thehindu.com/news/national/questions-from-supreme-courts-chastisement-of-a-high-court-judge/article69914028.ece,0
"Overwhelming response to photography contest, says NTR Collector","Overwhelming response to photography contest, says NTR Collector ",https://www.thehindu.com/news/national/andhra-pradesh/overwhelming-response-to-photography-contest-says-ntr-collector/article69914102.ece,0
Damaged road makes daily commute tortuous in Vellaikoil,"Damaged road makes daily commute tortuous in Vellaikoil Residents have sought a separate ration shop for Vellakoil, pointing out that they had to travel nearly 2 km to Perumal Pettai to collect their rations",https://www.thehindu.com/news/cities/Tiruchirapalli/damaged-road-makes-daily-commute-torturous-in-vellaikoil/article69914130.ece,0
Nation’s first animal stem cell biobank inaugurated at NIAB,Nation’s first animal stem cell biobank inaugurated at NIAB ,https://www.thehindu.com/news/national/telangana/nations-first-animal-stem-cell-biobank-inaugurated-at-niab/article69913602.ece,0
"Karnataka CM Siddaramaiah launches projects worth ₹1,107 crore for Varuna constituency","Karnataka CM Siddaramaiah launches projects worth ₹1,107 crore for Varuna constituency ",https://www.thehindu.com/news/national/karnataka/karnataka-cm-siddaramaiah-launches-projects-worth-1107-crore-for-varuna-constituency/article69913973.ece,0
Two arrested on charges of murdering 31-year-old man in Karnataka’s Tarikere taluk,Two arrested on charges of murdering 31-year-old man in Karnataka’s Tarikere taluk ,https://www.thehindu.com/news/national/karnataka/two-men-arrested-on-charges-of-murder-of-31-year-old-man-in-tarikere-taluk/article69913113.ece,0
Iconic Gateway of Hyderabad to come up near Himayatsagar,Iconic Gateway of Hyderabad to come up near Himayatsagar Chief Minister Revanth Reddy unveils ambitious urban development plan for the State capital,https://www.thehindu.com/news/national/telangana/iconic-gateway-of-hyderabad-to-come-up-near-himayatsagar/article69914181.ece,0
KPCC’s disciplinary panel expels G.V. Seetharam,KPCC’s disciplinary panel expels G.V. Seetharam ,https://www.thehindu.com/news/national/karnataka/kpccs-disciplinary-panel-expels-gv-seetharam/article69914072.ece,0
South Korean delegation wants Gadag delared as ‘peace district’,"South Korean delegation wants Gadag delared as ‘peace district’ Delegates from South Korea based global peace organisation Heavenly Culture, World Peace, Restoration of Light (HWPL) visited Mahatma Gandhi Rural Development and Panchayat Raj University in Gadag on Saturday and had a dialogue with Minister for Law, Justice, Human Rights, Parliamentary Affairs, Legislative Affairs and Tourism H. K. Patil.",https://www.thehindu.com/news/national/karnataka/south-korean-delegation-wants-gadag-delared-as-peace-district/article69913990.ece,0
"Believers could be brought in to fight Hindutva ideology, says Govindan","Believers could be brought in to fight Hindutva ideology, says Govindan ",https://www.thehindu.com/news/national/kerala/believers-could-be-brought-in-to-fight-hindutva-ideology-says-govindan/article69914101.ece,0
Chhattisgarh government to launch Gaudham Yojana for stray cattle protection,Chhattisgarh government to launch Gaudham Yojana for stray cattle protection Scheme to focus on curbing illegal trafficking; will effectively replace the Baghel government’s Gauthan Yojana,https://www.thehindu.com/news/national/chhattisgarh/chhattisgarh-government-to-launch-gaudham-yojana-for-stray-cattle-protection/article69913902.ece,0
"Decision on revival of G.O. 3 soon, says Andhra Pradesh Chief Minister Chandrababu Naidu","Decision on revival of G.O. 3 soon, says Andhra Pradesh Chief Minister Chandrababu Naidu As per the G.O., which was quashed by the Apex court, only local tribal people are eligible for government jobs in the Scheduled Areas; NDA Government striving to improve infrastructure, raise living standards, and boost the incomes of the tribal communities, he says",https://www.thehindu.com/news/national/andhra-pradesh/decision-on-revival-of-go-3-soon-says-andhra-pradesh-chief-minister-chandrababu-naidu/article69913896.ece,0
Police trying to frame me : Siddalinga Swami,Police trying to frame me : Siddalinga Swami ,https://www.thehindu.com/news/national/karnataka/police-trying-to-frame-me-siddalinga-swami/article69914025.ece,0
"CM, Deputy CM to join Janahita padayatra","CM, Deputy CM to join Janahita padayatra ",https://www.thehindu.com/news/national/telangana/cm-deputy-cm-to-join-janahita-padayatra/article69914009.ece,0
"Paddy diversity, agricultural heritage highlighted in Mysuru desi rice mela","Paddy diversity, agricultural heritage highlighted in Mysuru desi rice mela Conservators fear traditional varieties pushed to the brink",https://www.thehindu.com/news/national/karnataka/paddy-diversity-agricultural-heritage-highlighted-in-mysuru-desi-rice-mela/article69913161.ece,0
"Not required by law to provide list of people not included in draft electoral roll, EC says in response to ADR plea","Not required by law to provide list of people not included in draft electoral roll, EC says in response to ADR plea ",https://indianexpress.com/article/india/ec-reply-adr-plea-supreme-court-bihar-electoral-roll-revision-elections-10180716/,0
Goa seeks some inspiration from Spanish town known for its beach sports,Goa seeks some inspiration from Spanish town known for its beach sports ,https://indianexpress.com/article/india/goa-seeks-some-inspiration-from-spanish-town-known-for-its-beach-sports-10180182/,0
"Encounter breaks out in Kishtwar, 2 terrorists believed to be holed up: Police","Encounter breaks out in Kishtwar, 2 terrorists believed to be holed up: Police ",https://indianexpress.com/article/india/encounter-forces-terrorists-jammu-kashmir-kishtwar-10180564/,0
"Bengaluru to Belagavi Vande Bharat train: Check route, distance, travel time, ticket price, time table, stoppages","Bengaluru to Belagavi Vande Bharat train: Check route, distance, travel time, ticket price, time table, stoppages ",https://indianexpress.com/article/india/bengaluru-belagavi-vande-bharat-train-travel-time-ticket-price-timings-stops-10180438/,0
What is the operational length of metro rail networks in Uttar Pradesh?,What is the operational length of metro rail networks in Uttar Pradesh? ,https://indianexpress.com/article/india/what-is-the-operational-length-of-metro-rail-networks-in-uttar-pradesh-10179520/,0
Bhopal civic body wants to rename institutions named after last nawab Hamidullah Khan,Bhopal civic body wants to rename institutions named after last nawab Hamidullah Khan ,https://indianexpress.com/article/india/bhopal-civic-body-wants-to-rename-institutions-named-after-last-nawab-hamidullah-khan-10180181/,0
Chhattisgarh’s latest scheme aims to get stray cattle off the roads,Chhattisgarh’s latest scheme aims to get stray cattle off the roads ,https://indianexpress.com/article/india/chhattisgarhs-latest-scheme-aims-to-get-stray-cattle-off-the-roads-10180185/,0
"For those who survived Uttarkashi flash floods, physical wounds are healing, mental scars not so much","For those who survived Uttarkashi flash floods, physical wounds are healing, mental scars not so much ",https://indianexpress.com/article/india/for-those-who-survived-uttarkashi-flash-floods-physical-wounds-are-healing-mental-scars-not-so-much-10180180/,0
Sinister intentions of power-hungry Rahul exposed: BJP,Sinister intentions of power-hungry Rahul exposed: BJP ,https://indianexpress.com/article/india/sinister-intentions-of-power-hungry-rahul-exposed-bjp-10180286/,0
"Congress: ‘Why was  Op Sindoor stopped, who put pressure?’","Congress: ‘Why was  Op Sindoor stopped, who put pressure?’ ",https://indianexpress.com/article/india/congress-why-was-op-sindoor-stopped-who-put-pressure-10180288/,0
Banke Bihari Temple row: Supreme Court sets up 14-member panel to oversee functioning,Banke Bihari Temple row: Supreme Court sets up 14-member panel to oversee functioning ,https://indianexpress.com/article/india/banke-bihari-temple-row-supreme-court-sets-up-panel-10180260/,0
EC delists 334 parties for failing to follow norms of registration,EC delists 334 parties for failing to follow norms of registration ,https://indianexpress.com/article/india/ec-delists-334-parties-for-failing-to-follow-norms-of-registration-10180227/,0
"Diwali, Chhath gift for train passengers: 20% rebate on round trip tickets","Diwali, Chhath gift for train passengers: 20% rebate on round trip tickets ",https://indianexpress.com/article/india/diwali-chhath-gift-for-train-passengers-20-rebate-on-round-trip-tickets-10180212/,0
"Shared with BLAs list of those who didn’t submit forms for SIR draft roll, EC tells Supreme Court","Shared with BLAs list of those who didn’t submit forms for SIR draft roll, EC tells Supreme Court ",https://indianexpress.com/article/india/shared-with-blas-list-of-those-who-didnt-give-forms-for-sir-draft-roll-ec-tells-supreme-court-10180211/,0
"Unsung Heroes: From a barefoot Karnataka village boy to an educationist and social worker, how Dr Eregowda is transforming lives with knowledge","Unsung Heroes: From a barefoot Karnataka village boy to an educationist and social worker, how Dr Eregowda is transforming lives with knowledge ",https://indianexpress.com/article/india/unsung-heroes-from-a-barefoot-karnataka-village-boy-to-an-educationist-and-social-worker-how-dr-eregowda-is-transforming-lives-with-knowledge-10180089/,0
"First-ever freight train arrives in Valley, marks new era of logistical, economic growth","First-ever freight train arrives in Valley, marks new era of logistical, economic growth ",https://indianexpress.com/article/india/first-ever-freight-train-valley-economic-growth-10180062/,0
"1,700 Indians deported under Trump 2.0; Govt flags treatment of returnees, visa delays for students","1,700 Indians deported under Trump 2.0; Govt flags treatment of returnees, visa delays for students ",https://indianexpress.com/article/india/1700-indians-deported-trump-2-0-govt-flags-treatment-visa-delays-10179863/,0
"Third Pride rally held in Agartala, organisers say government needs to create more awareness about transgender rights","Third Pride rally held in Agartala, organisers say government needs to create more awareness about transgender rights ",https://indianexpress.com/article/india/third-pride-rally-held-in-agartala-organisers-say-government-transgender-rights-10180010/,0
India welcomes Trump-Putin meeting on Aug 15: ‘Ready to support’,India welcomes Trump-Putin meeting on Aug 15: ‘Ready to support’ ,https://indianexpress.com/article/india/india-endorses-trump-putin-alaska-summit-ukraine-peace-talks-10179846/,0
Dozens of militants’ houses raided in coordinated operation in J-K ahead of Independence Day,Dozens of militants’ houses raided in coordinated operation in J-K ahead of Independence Day ,https://indianexpress.com/article/india/militant-houses-raid-independence-day-coordinated-operation-kashmir-10179598/,0
"Unspent funds in pollution control scheme to carry over, no discontinuity in works: Environment ministry to Parliament panel","Unspent funds in pollution control scheme to carry over, no discontinuity in works: Environment ministry to Parliament panel ",https://indianexpress.com/article/india/unspent-funds-in-pollution-control-scheme-no-discontinuity-in-works-10178523/,0
"Crediting Russian S-400, IAF chief says India took down 5 Pak fighters, one ‘large aircraft’ during Op Sindoor","Crediting Russian S-400, IAF chief says India took down 5 Pak fighters, one ‘large aircraft’ during Op Sindoor ",https://indianexpress.com/article/india/operation-sindoor-iaf-pakistan-5-fighter-jets-1-large-aircraft-air-marshal-10179475/,0
"Two goods trains derail in Jharkhand, train services hit – Full list","Two goods trains derail in Jharkhand, train services hit – Full list ",https://indianexpress.com/article/india/two-goods-trains-derail-in-jharkhand-train-services-hit-full-list-10179425/,0
"Ahead of Diwali & Chhath, Railways announces discount on return fares under ‘Round Trip Package’","Ahead of Diwali & Chhath, Railways announces discount on return fares under ‘Round Trip Package’ ",https://indianexpress.com/article/india/diwali-chhath-railways-discount-on-return-fares-under-round-trip-package-10178817/,0
"Existing laws enough to prevent non-citizens from registering as electors, EC told Parl panel in 2024","Existing laws enough to prevent non-citizens from registering as electors, EC told Parl panel in 2024 ",https://indianexpress.com/article/india/existing-laws-enough-prevent-non-citizens-registering-electors-ec-parl-panel-2024-10178997/,0
"BJP MPs Nishikant Dubey, Manoj Tiwari booked for forcibly entering Baidyanath Temple’s inner chamber","BJP MPs Nishikant Dubey, Manoj Tiwari booked for forcibly entering Baidyanath Temple’s inner chamber ",https://indianexpress.com/article/india/bjp-mp-nishikant-dubey-manoj-tiwari-booked-forcibly-entering-baidyanath-temple-inner-chamber-10178956/,0
Cabinet approves four-laning of 46-km Marakkanam-Puducherry NH,Cabinet approves four-laning of 46-km Marakkanam-Puducherry NH ,https://indianexpress.com/article/india/cabinet-approves-four-laning-of-46-km-marakkanam-puducherry-nh-10178945/,0
Two soldiers killed as anti-terror op in Kulgam enters ninth day,Two soldiers killed as anti-terror op in Kulgam enters ninth day ,https://indianexpress.com/article/india/soldiers-killed-operation-akhal-kashmir-kulgam-encounter-10178878/,0
‘Rooted in dharma’: Madhya Pradesh HC lauds woman for not leaving husband’s family after he deserted her,‘Rooted in dharma’: Madhya Pradesh HC lauds woman for not leaving husband’s family after he deserted her ,https://indianexpress.com/article/india/rooted-in-dharma-madhya-pradesh-hc-lauds-woman-for-not-leaving-husbands-family-after-he-deserted-her-10178628/,0
"Amritsar to Katra Vande Bharat train: Check route, distance, travel time, ticket price, time table, stoppages","Amritsar to Katra Vande Bharat train: Check route, distance, travel time, ticket price, time table, stoppages ",https://indianexpress.com/article/india/amritsar-katra-vande-bharat-train-travel-time-ticket-price-timetable-stops-10178300/,0
Students who graduated years ago from Jharkhand university called back for one more exam after administrative ‘oversight’,Students who graduated years ago from Jharkhand university called back for one more exam after administrative ‘oversight’ ,https://indianexpress.com/article/india/students-who-graduated-years-ago-from-jharkhand-university-called-back-for-one-more-exam-after-administrative-oversight-10178634/,0
Outrage back home as priests and nuns from Kerala are stopped by right-wing activists in Odisha,Outrage back home as priests and nuns from Kerala are stopped by right-wing activists in Odisha ,https://indianexpress.com/article/india/outrage-back-home-as-priests-and-nuns-from-kerala-are-stopped-by-right-wing-activists-in-odisha-10178629/,0
Image of dead tiger set off a search in dense forest of Madhya Pradesh. What officials found was a cover-up,Image of dead tiger set off a search in dense forest of Madhya Pradesh. What officials found was a cover-up ,https://indianexpress.com/article/india/image-of-dead-tiger-set-off-a-search-in-dense-forest-of-madhya-pradesh-what-officials-found-was-a-cover-up-10178635/,0
Supreme Court asks Jharkhand HC judges to go on leave to pen pending verdicts,Supreme Court asks Jharkhand HC judges to go on leave to pen pending verdicts ,https://indianexpress.com/article/india/supreme-court-asks-jharkhand-hc-judges-to-go-on-leave-to-pen-pending-verdicts-10178674/,0
"Advanced equipment, canine unit, and a search for the 60 missing in Uttarkashi","Advanced equipment, canine unit, and a search for the 60 missing in Uttarkashi ",https://indianexpress.com/article/india/advanced-equipment-canine-unit-and-a-search-for-the-60-missing-in-uttarkashi-10178633/,0
"Ajni (Nagpur)-Pune Vande Bharat train: Check distance, travel time, timings, stoppages","Ajni (Nagpur)-Pune Vande Bharat train: Check distance, travel time, timings, stoppages ",https://indianexpress.com/article/india/ajni-nagpur-pune-vande-bharat-train-distance-travel-time-timings-stops-10178130/,0
"West Bengal’s first AC local train to commence inaugural run on Sunday – Check route, speed, stoppages, ticket price","West Bengal’s first AC local train to commence inaugural run on Sunday – Check route, speed, stoppages, ticket price ",https://indianexpress.com/article/india/west-bengals-first-ac-local-train-to-commence-inaugural-run-on-sunday-10178347/,0
Tripura molestation case: Police arrest 1 for attacking bus passengers,Tripura molestation case: Police arrest 1 for attacking bus passengers ,https://indianexpress.com/article/india/tripura-molestation-case-police-arrest-1-attacking-bus-passengers-10178442/,0
"Tamil Nadu unveils State Education Policy, commits to 2-language formula in departure from NEP","Tamil Nadu unveils State Education Policy, commits to 2-language formula in departure from NEP ",https://indianexpress.com/article/india/tamil-nadu-state-education-policy-2-language-formula-nep-10178348/,0
ISI could have promoted insurgency in Northeast in absence of peace pacts with rebel groups: Tipra Motha founder Pradyot Kishore,ISI could have promoted insurgency in Northeast in absence of peace pacts with rebel groups: Tipra Motha founder Pradyot Kishore ,https://indianexpress.com/article/india/tipra-motha-pradyot-kishore-manikya-debbarma-isi-insurgency-10178354/,0
Revision of creamy layer income limit ‘need of the hour’: House panel,Revision of creamy layer income limit ‘need of the hour’: House panel ,https://indianexpress.com/article/india/revision-of-creamy-layer-income-limit-need-of-the-hour-house-panel-10178191/,0
FIR against Uber management for ‘illegally operating’ in Goa,FIR against Uber management for ‘illegally operating’ in Goa ,https://indianexpress.com/article/india/goa-fir-uber-management-illegal-operating-10178270/,0
SC issues notice on plea challenging validity of BNS Section 152,SC issues notice on plea challenging validity of BNS Section 152 ,https://indianexpress.com/article/india/supreme-court-validity-bns-section-152-10178248/,0
"Voter list purification not happening for first time, your great-grandfather Nehru initiated it: Amit Shah to Rahul","Voter list purification not happening for first time, your great-grandfather Nehru initiated it: Amit Shah to Rahul ",https://indianexpress.com/article/india/voter-list-purification-nehru-rahul-gandhi-amit-shah-10178143/,0
Sitharaman withdraws I-T Bill in LS; both Houses adjourned amid Opp SIR protest,Sitharaman withdraws I-T Bill in LS; both Houses adjourned amid Opp SIR protest ,https://indianexpress.com/article/india/sitharaman-withdraws-i-t-bill-ls-both-houses-adjourned-sir-protest-10178094/,0
Maharashtra to get India’s longest running Vande Bharat train – Check route,Maharashtra to get India’s longest running Vande Bharat train – Check route ,https://indianexpress.com/article/india/maharashtra-to-get-indias-longest-running-vande-bharat-train-check-route-10177864/,0
Why has the Mumbai-Ahmedabad bullet train project been delayed? Ashwini Vaishnaw answers,Why has the Mumbai-Ahmedabad bullet train project been delayed? Ashwini Vaishnaw answers ,https://indianexpress.com/article/india/why-mumbai-ahmedabad-bullet-train-project-facing-delay-ashwini-vaishnaw-10177952/,0
"WATCH: Rudrastra – India’s longest freight train with 354 wagons, 7 engines","WATCH: Rudrastra – India’s longest freight train with 354 wagons, 7 engines ",https://indianexpress.com/article/india/watch-rudrastra-indias-longest-freight-train-with-354-wagons-7-engines-10177830/,0
Banke Bihari Temple case: Supreme Court says will pass orders setting up former HC judge-led committee,Banke Bihari Temple case: Supreme Court says will pass orders setting up former HC judge-led committee ,https://indianexpress.com/article/india/banke-bihari-temple-case-supreme-court-order-former-hc-judge-10177871/,0
"Serious questions which must be addressed, EC must act: Tharoor on Rahul’s poll rigging claims","Serious questions which must be addressed, EC must act: Tharoor on Rahul’s poll rigging claims ",https://indianexpress.com/article/india/shashi-tharoor-rahul-gandhi-ec-voter-theft-10177808/,0
Income tax bill 2025: Sitharaman withdraws Income Tax Bill in Lok Sabha; new Bill to be introduced on Aug 11,Income tax bill 2025: Sitharaman withdraws Income Tax Bill in Lok Sabha; new Bill to be introduced on Aug 11 ,https://indianexpress.com/article/india/sitharaman-withdraws-income-tax-bill-lok-sabha-10177761/,0
"A wife’s search for her husband, an anxious uncertainty after Uttarkashi flash floods","A wife’s search for her husband, an anxious uncertainty after Uttarkashi flash floods ",https://indianexpress.com/article/india/uttarkashi-flash-flood-wife-search-husband-10177671/,0
Does IRCTC levy additional charge on users for ticket bookings via UPI? Railway Minister responds,Does IRCTC levy additional charge on users for ticket bookings via UPI? Railway Minister responds ,https://indianexpress.com/article/india/irctc-levy-additional-charge-on-users-ticket-bookings-upi-railway-minister-10176682/,0
‘…lie told with complete preparation’: Union minister Bhupender Yadav takes on Rahul Gandhi’s voter fraud allegations,‘…lie told with complete preparation’: Union minister Bhupender Yadav takes on Rahul Gandhi’s voter fraud allegations ,https://indianexpress.com/article/india/union-minister-bhupender-yadav-rahul-gandhi-voter-fraud-allegations-10177598/,0
"In 2024 Lok Sabha polls, PM Modi, BJP made an assault on Constitution: Rahul Gandhi doubles down on ‘vote chori’ claim","In 2024 Lok Sabha polls, PM Modi, BJP made an assault on Constitution: Rahul Gandhi doubles down on ‘vote chori’ claim ",https://indianexpress.com/article/india/rahul-gandhi-pm-modi-bjp-vote-chori-bengaluru-election-10177451/,0
"After CJI’s request, Supreme Court recalls order removing Allahabad HC judge from hearing criminal cases","After CJI’s request, Supreme Court recalls order removing Allahabad HC judge from hearing criminal cases ",https://indianexpress.com/article/india/supreme-court-allahabad-hc-judge-justice-prashant-kumar-worst-order-10177189/,0
"SIR ‘institutionalised chori’, EC colluding with BJP to carry out ‘vote theft’: Rahul Gandhi","SIR ‘institutionalised chori’, EC colluding with BJP to carry out ‘vote theft’: Rahul Gandhi ",https://indianexpress.com/article/india/sir-institutionalised-chori-ec-colluding-bjp-vote-theft-rahul-gandhi-10177172/,0
Parliament Monsoon Session 2025 LIVE Updates: Both Houses adjourned till Monday amid Oppn uproar over various issues,Parliament Monsoon Session 2025 LIVE Updates: Both Houses adjourned till Monday amid Oppn uproar over various issues ,https://indianexpress.com/article/india/parliament-monsoon-session-2025-live-updates-lok-sabha-rajya-sabha-vote-fraud-bihar-sir-10177045/,0
"Bank Holiday Today: Are banks open or closed today on Friday, August 8? Check here","Bank Holiday Today: Are banks open or closed today on Friday, August 8? Check here ",https://indianexpress.com/article/india/bank-holiday-2025-are-banks-open-or-closed-today-friday-august-8-10176858/,0
"On ‘suggestion’ to drop Foreigners Tribunal cases against people from 6 communities, Assam CM Himanta clears the air","On ‘suggestion’ to drop Foreigners Tribunal cases against people from 6 communities, Assam CM Himanta clears the air ",https://indianexpress.com/article/india/on-suggestion-to-drop-foreigners-tribunal-cases-against-people-from-6-communities-assam-cm-himanta-clears-the-air-10176700/,0
"Goa minister says 17 lakh square metres underwent land use correction, Opp slams ‘destruction of agri land’","Goa minister says 17 lakh square metres underwent land use correction, Opp slams ‘destruction of agri land’ ",https://indianexpress.com/article/india/goa-minister-says-17-lakh-square-metres-underwent-land-use-correction-opp-slams-destruction-of-agri-land-10176699/,0
"Books banned, now bookstores are raided in Kashmir as police crackdown on ‘false narrative, secessionism’","Books banned, now bookstores are raided in Kashmir as police crackdown on ‘false narrative, secessionism’ ",https://indianexpress.com/article/india/books-banned-now-bookstores-are-raided-in-kashmir-as-police-crack-down-on-false-narrative-secessionism-10176698/,0
When residents of an Uttarkashi village saw death rolling down a mountain,When residents of an Uttarkashi village saw death rolling down a mountain ,https://indianexpress.com/article/india/when-residents-of-an-uttarkashi-village-saw-death-rolling-down-a-mountain-10176703/,0
Supreme Court relists case where it took judge off criminal cases after 13 Allahabad HC judges protest,Supreme Court relists case where it took judge off criminal cases after 13 Allahabad HC judges protest ,https://indianexpress.com/article/india/supreme-court-relists-case-where-it-took-judge-off-criminal-cases-after-13-allahabad-hc-judges-protest-10176770/,0
Can give Modi some advice: Benjamin Netanyahu on dealing with Donald Trump,Can give Modi some advice: Benjamin Netanyahu on dealing with Donald Trump ,https://indianexpress.com/article/india/can-give-modi-some-advice-benjamin-netanyahu-on-dealing-with-donald-trump-10176714/,0
Standing committee flags road construction delay in LWE-hit areas,Standing committee flags road construction delay in LWE-hit areas ,https://indianexpress.com/article/india/standing-committee-flags-road-construction-delay-in-lwe-hit-areas-10176777/,0
Serial contestant among first three to file nominations,Serial contestant among first three to file nominations ,https://indianexpress.com/article/india/serial-contestant-among-first-three-to-file-nominations-10176778/,0
"PM Modi, Nadda to pick NDA’s vice presidential candidate; poll on September 9","PM Modi, Nadda to pick NDA’s vice presidential candidate; poll on September 9 ",https://indianexpress.com/article/india/pm-modi-nadda-to-pick-ndas-vice-presidential-candidate-poll-on-september-9-10176774/,0
J&K L-G Manoj Sinha gives appointment letters to kin of terror victims,J&K L-G Manoj Sinha gives appointment letters to kin of terror victims ,https://indianexpress.com/article/india/jk-l-g-manoj-sinha-gives-appointment-letters-to-kin-of-terror-victims-10176757/,0
Delhi High Court refuses to stay release of ‘Udaipur Files’ movie,Delhi High Court refuses to stay release of ‘Udaipur Files’ movie ,https://indianexpress.com/article/india/delhi-high-court-refuses-to-stay-release-of-udaipur-files-movie-10176694/,0
"ED has to act lawfully, not like crooks: Supreme Court","ED has to act lawfully, not like crooks: Supreme Court ",https://indianexpress.com/article/india/ed-has-to-act-lawfully-not-like-crooks-supreme-court-10176690/,0
